,Text,Ratio,Length
565,BARKER t MACCOLL j Vocational Specialists 30 liuriii IP i Table clerks toilet preparation Mfis red It correspondent Bookkeeper CC Sales woman college Grad out of town 1 salary Com Ledger clerks Secy Stono 28i college resident position aj English Steno Secretaries Stenographers Typists Dictaphone Oprs Registry free l CYNTHIA WARD AG KNOT 110 XV 10TTI 7378 BRYANT SERVICE OF AND FOR THE BETTER SORT Making friends and keeping them la the j main policy with us Let us number D among them now Domestic Help Wanted Y gl COOKS CHAMHERMAIltS M WAITRESSES HOUSBWOKKMRS LAUNDRESSES MAIDS NURSES Title Is the most favorable month to Wl tain a good position The finest families are e jurt returning to the city You eat meet J them by the hundreds at the lr UNITED EMPLOYMENT AGENCIES I ISA East 72d V1 POSITIONS FREE OF CHARGK i GIRLS seeking domestic positions In the very beat families always FOLLOW THE TRIANGLE H Cooks Wltehenmalds liousoworkera cliam I harmalda waitresses nurses positions free to all 2J TRIANGLE EMPLOYMENT AGENCY F1 Miss Suslo Rice Manager 1104 Lexington 81st At Phone Lenox st WITH GOOD REFERENCES Governesses nurses maids cooks bormalds waitresses general liouseworkers Ct ROBERTS AGENCY ea flttl Lexington nv neat 52d st it has positions open In the best families WILL PLACE YOIJ FREE Coupler butlers chauffeurs wanted w crx V M7RBE8 100 governess l 0 Cooks 100 j oi i butlers 100 whitressos chambcrinalds gr 1 kltchenmnids coupler at MISS FITZGERALD BUREAU a 1 30 1 FIFTH H AT MISS HOFMAYER AGENCY I 11 10 East 43d 3d Floor 1 Kitchenmaldx cooks laundresses 77 j maids waitresses nurses maids useful cuuples useful HOUSEWORKERS cooks chambermaids t good positions Bertha Carlson se ment Agency 2280 Broadway corner 82ri it es I Phone Schuyler 1070 I ut MISS WETTLER European Educational and Uomostlo Agency 18 XV 43d j nesses nurser companions first class M j trained help places where want to be AT Malberg Agency 1041 Lexington av 74tb Cooks waitresses chambermaids I liouseworkers couples jj chambcrinalds waitresses i maids laundresses Lldu Seely A ment Agency 38 XV r 2d M BRENNANrR EMPLOYMENT AGENCY 1 40 East 00th Plaxa 3700 Domestic help for the city and country j M,0.8387096774193549,372
332,FIELD IN HANDICAP Bad Luck in Feature at New Orleans Bookmaker Arrested Uptcutt Drspatcli to Tim New Yciik lioum New Dec The racing at m produced many surprises today Old Sol beluted return and high winds dried the inner part of the course until dust flew behind the hoofprlnts of flying rnc rs the cleverest of which proved to he the sturdy Tailor Maid which accounted for the Marigny Hundicup Rapid Traveller in an Injudicious effort under his heavy weight provided the early pace He was followed by Biff Bang Tailor Maid Dahablah II and Tantalus which was caught in the webbing Tailor Maid was blocked forced back when she attempted to take the lead rounding the final turn but ov rcame Interference and going to tho outside tool command in the final eighth and drew away to an impressive victory after Rapid Traveller had given up the pace and finally second honors to Biff Bang After having witnessed MeBride a wager from a local trolley conductor la Monday afternoon District Attorney Ua ordered his1 arrest McBrldo was released on bond Buchler proposes to flic information against McBrlde In the Jefferson Parish Lower on Wednesday and It is exneeted,0.8944723618090452,199
430,i uas needful It was inevitable Though It is human nuture for man now to regret the lower prices whiel brought temporary hardship this doc not mean the reaction has been fruit less As a rule we never know whi has been good for us and what harm fu1 until long after the event It is not without some foundatioi in precedent that the tendency to lool for Improvement in the new year 1 so prevalent The business reaetloi hinged largely on scarcity of credit The tarn of the year customarily wit nesses largo Interest dlsburseinenti and other capital displacements I tuny be that the funds thus releasee wlli have some effect It Is scarceh conceivable that a prolonged liquida tion could occur without causing itt 1 accumulation of capital which soonei I or later must make itself felt us t I constructive factor But It would be a mistake to dres I up In u cloak of ardent optimism tin undeniable truth thut roconstructiot and readjustment are still underway The readjustment must be genuiml It took ten years to repair the dam age and restore complete order afte the civil war But nil the while wt were getting stronger and better Discouragements are never wholly untempered by good omens and tlx present Is no exception The world is making progress and in all nations arrogant Individualism is yielding tc u spirit of cooperation as an outcome of the general yearning for more settled times This is an ideal condition and it should bring out the quail,0.906614785992218,257
741,ler and cook no washing strictly first lass pood refc rences Address I C 32 st Newark IAN married desires outside position at collector or anything else can furnish ecurlty Kraekow 6822 12th Bklyn IAN married o wishes steady position anything Uaskln 94 Mlddngh tklyrt IAN married seeks employment any rapacity FVrrelra 94 Mlddagh Iklyn IAN clean reliable wants position anything Breen 206 06th IAS8A IB keeps healthy through perfect circulation licensed 102D PETERS RiverIde r 400 student Spanish wishes position with opening 8 to S dally alma 203 Went 102d et AINTINQ paperlianptng inside outside city country reasonable Eorbeer 240 B 7th IXMDKH and iteain fitter licensed day work or contract Write TV 4349 roadway city manager highly recommended loyal neat ambitious desires connection alary Herald u A LEHMAN desires position with future experienced and reliable Parsons 400 Ih v brooklyn TFNOORAPHER competent 10 years experlence expert dlclapbone operator stastlcal worker general office correspondent eslres position with view of advancement 9 Herald Herald sq TKNOHRAPHEH competent acctirate anpnble handling large volume detail and orrerpnndence qualified seeretary expert tenographer 33 A 1063 Herald Fulton t TKNOORAIHKk graduate business school I eglnner desires position with opportunity o advance Vincent Iteardon 37 East 5bth Plata 2968 TBNOORAPHRH yrding man experienced desires good connection with out of town irm A t071 Herald Fulton experienced best references Manhattan only 20 15 3 Herald lerald sq experienced with good references wishes position In an elevator mlldlng Write or call at 23 1 llltli PHOL8TKRER at residence city or c un try furniture repaired upholstered Horn 234 Manhattan av Hath HMO at residence city or country furniture repaired upholstered pel hcd born 234 Manhattan av Cath BMP I,0.8120567375886525,282
430,II 2 j i iow i xi fatally On several occasions notably In the fourth and seventh innings the puissant Pole wavered and seemed to be on the verge of a serious lapse But each time helped more than the onlookers were ftware ui holding up his pitcher and setting him right again It was distinctly an day and showed In no uncertain way the dual power which lies In a truly great catcher The Cleveland victory which gave 6peaker s club a flue oward the five successes needed In the series of nine games was staged In a snappy setting The weather which had been of the Indian summer variety changed,0.9553571428571428,112
919,tu Ht Ilia residence here under the new tax aaaeeament levied on the exile la expected to Increase the town a Income by about S R annually being about 26 par cent of the entire municipal tax racelpta of Doom Thta la the municipal aharo of the anticipated revenue from taxation of Wllllam a Income which the Dutch Qov ornment haa eetlmated at the normal equivalent of 00 annually NOMl NOW 200 Fepalatloa of Geld fin ah Day la Nearly Depleted Sbatti a vv Nome Alaska which during the r Vi ruah of 1900 had a poptilatlon eatlmated at van left with i hut 200 Inhahltanta when the ateamer Victoria the laat boat of the aeaaon for i the State railed from here according i to paaaantera who were here i The Victoria brought 523 paaaatvgera i from Ala aha JR0 of whom were from Nome Many of theae declare they would not return DIRARMAMKNT DRMANOFD Nov Demande for the promp dlaarmament of nillltla detachmenta have been handed the Bavarian Oovemment by the Tnterallled Control Commission here It la asserted In offlrial clrclea the Bavarian Government will aak the Berlin administration to refuae energetically to suppress defence organlaattona,0.8080808080808081,198
2028,reel inunruiaie n 1 or unfurnished location la strictly residential and surrounding estates Insure permanency of residential character of property this property must ho aeon to bo appreciated Inspection by appointment Address OWNEIl Oakland av Jersey City OLEN RIDGE J Bargain In 14 room house and barn most expensive woodwork hot water heat Ac MORGAN 32 Benson Bloomfleld J IF you want a home and an Income 5 cash will buy modern double house at Morrlstown New Jersey within three minutes walk of the Railroad depot Immediate possession on one sldo other monthly tenant lame and spacious back yard front lawn and separate porches residential section all modern Improvements Inquire VANCE 184 Morris Morrlstown J IMMEDIATE POSSESSION COMMUTINQ HOME West wood 18 miles Manhattan modern T room house xas bath 150 foot lot fruit 3 minutes walk depot first looker snaps It terms RATBON FARM AOENCTT 480 5th Av IMMKPIAtI Possesion Prioee v Houses Rutherford fi rooths gas,0.8987341772151899,158
4247,war However war or no war the world needed our cotton and the outcome of that year marketing was the selling of more cotton than In any year In the history of the trade If we did not get as much for our Iwles as we should have done comments Henry 0 Hester secretary of the New Orleans Cotton Exchange we laid the foundation for an upward trend that brought more money Into the South fairly earned In the yeara that followed than had ever before beet obtained In our history After four seasons our raw cotton Including the seed has exceeded in value The world wants our cotton the like of which can not he obtained elsewhere declares another authority on cotton The,0.9838709677419356,124
878,Dunn called the new Democratic State Central Committee together and adopted a platform The principal planks Illuminated the entire situation and faithfully set forth the alms of the Nonpartisan League labor combine They came out for public ownership and Democratic control of basic Industries for State terminal elevators warehouses flour mill stock yards packing houses creameries end cold storage plants for a election law for equal taxation of all public utility corporations and for a maternity pension law Burton Wheeler thereupon started campaigning saying that he was a Jeffersonlan Democrat and as such stood for these changes In the State laws Dunn having been hauled up to the State Supreme Court when the lower courts adjudged him not guilty of sedition was lamenting the collapse of the 1 strike started in the Anaconda mines In April He said that the platform was a step In the right direction but merely a step and nothing more The Anaconda had managed to resist the up on the hill but the war was over and the production of copper dwindling because of the shrinkage in demand Tho had demanded a six hour day in its April xiltimatum It I demanded likewise the abolition of the rustling card system a minimum wage of 8 aulay and hold fast to your hat the Immediate release of all political prisoners and others held in Federal prisons for the violation of the espionage and sedition laws The Anaconda directors hardly could be blamed for the slight feeling of amazement that the last demand Included Naturally they wanted to know how they were to go about freeing the martyrs and the reply was to the effect that the Anaconda and the Standard Oil and the other great Interests having money Invested hereabouts were the Government awl as such had the power to meet the demand The strike came to naught there are about miners working under the streets of Butte Before the advent of the into Butte was not an extraordinary number ami the hill Is still the richest In the world Despite the fact that Townley and Dunn look like certain winners In November here in Montana they can not hope to accomplish this year or next the complete subjugation of the State and of Its laws that the League has In North Dakota There is a chance that the League labor combine mny win a small majority In the lower house of the Legislature but the Senate holds over and would,0.980722891566265,415
2335,TYPISTS Sight work 2 25 STENOGRAPHERS 12 good openings 21 30 LEDGER CLKS Good openings BOOKKEEPERS snd Asst Oood openings 30 STOCK CLKS Good penmen 41 20 PRICD CLERK yrs experience ELLIOTT FISHER OPERATOR floury open GENERAL Good penmen good at figures GENE RAT CLKS Credlt dept yrs 20 22 LOCKER ROOM CLK Brooklyn 12 to 9 90 mo ENTRY CLERKS Brooklyn good penmen 23 INVOICE Little typing 20 JUNIOR CLERKS Oood writing IIS MAIL t STOCKROOM CLERK IS AI FIRTH NO CLK Newspaper 1S NIGHT BANK CLKS Beginner Riirrouoha statement Aeet Receipt Clerk it Adding Marhlne Operntor Genoral Clerks 417 1 ABST openings 20 23 LEDGER 1S 20 openings 10 TYPIST Hotel Sunday off 20 and mmls STENOGRAPHERS Experienced and beginners 2 It 4 PRE AIL Employment Specialists 42 Rrotidwity Many high class positions with financial and commercial houses salaries rom mentinrnte registration free i EFFICIENT EXCHANGE 10 43d ltsuilngton typist 20 clerks offlct boys,0.8269230769230769,156
611,niuunti in iniuui 10 assist thin Industry It entered Jnto a seventeen year contract last January with the Pretoria iron Works hy which It binds the Railway Administration the railways In South are Oovernment owned during that period to purchase from the Pretoria Iron Works 50 per cent of Its requirements In rails and similar material at a price which shall not exceed the landed coat of articles of similar quality Imported from abroad The Administration la gusrananteed of any profits made by the iron company In excess of 10 per cent The company under a guaranty of undertakes to fulfil its agreement anil to use African materials In preference to Imported goods This agreement between the Government and the Pretoria Tron Works was ratified by the legislature In August 1920 In connection with the shove undertaking It may be stated that the mated annual requirements of Iron and steel goods In the of Houth Africa Include tons of rails for the railways and mines tons of angles and channels tons of bar bolt Mid rod iron tons of plate and sheet tron tons of bolts nuts and washers tons of fencing arda tons of drill steel I tons of steel shoes and dies tons of steel castings and tons of pig j Ircn constituting a total of tons The railway requirements constitute a large percentage of these amounts JAPANESE WAREHOUSE BURNS,0.961206896551724,232
8,rs Tosh out 01 rnc ciun now u i n ured Mro Childe I tak Tou can do your damnedest tli irtcd Crosby as her friend fas ritly withdrew rem Oh oh how awful gasped the the irs of the committee cer I have never been disloyal to the cen emocratlc party Mn Crosby 1 fter the reading of the chance of Ploi yalry made eicaliiHt her I n L of I rat I been warned that Tamriinny all will blackball any person seen i ranking td me C P Where did you get that Information w l imanded the chairman i Arn It a none of your business the d do answered Crosby be a lady urged the lalrman hav Mr Charles D chairman of the V ii iveatlgatlng committee which Included rs Ella Stanton John Qulnn Mies Byrne tt f ranees Abrnhall ami Joljn pub tratton said that Pi working ir Senator Wadtrworth Crosby bro as offering an affront to every woman ho helped to win suffrage I believe AVadsworth wna right armed Crosby ho had a hen he voted against suffrage You u i re proving that women aro not t for the vote Wh i i avi vnu to answer to tfie,0.8058252427184466,206
922,league The of Nations he in ita infancy seemed to be a wonderful piano As a pianist I gladly proffered to play a few airs But on closer investigation of the instrument I made a sad discovery it was not i made like other pianos I was not able to either ascend or scend the scales On the piano of the League of Nations the greatest virtuoso could not perform for it has nothing but black notes Such an attitude is disquieting to The TAberte remarks American corpmon sense has condemned Utoola in all its forms From an point of view the American election day was a had day for Socialists and the society of nations the consequences of which will be felt throughout the world The Intransigeant says From the French point of view it is a success Senator Harding has ofteh professed friendship for France declaring that France would find In him an ally He will not relinquish the traditions which he New World with France The result of the election left Bourse circles anxious and uncertain The dollar advanced more than twenty points Speculators as well As Investors were cautious and business was dull CANADA FEARS P,0.97,200
1526,r T i Farmer William Clarkson and Lee Thomas Chauncey Usnedict will be best man Burt V and his bride will live in this city c V Another wedding on Saturday will he 1 that of Misa Marguerite York daughter of Leslie York of 788 Riverside Drive to Caspar Hagemeyer It will take place at the at 4 and the Rev Ferris will perform the ceremony which will bo followed by a reception Miss York will have only one attendant her sister Mies Natalie York William Henry Oakley 2d will be best man P On Thursday Miee Josephine de Wyckoff daughter of and Joseph de Wyckoff of 300 West End avenue will become the bride of k Victor Witlistandley of this city Their wedding will take place h jt at the The engagement k of Miss Ue Wyckoff and Wlthstandi ley was announced only recently ky Miss Beatrice Andrew daughter of IscheblerJ CARBURETOR Practical in operation and economical in maintenance A marvel for flexibility and endurance Distinctive Schebler engineering combined with basic Schebler j I patents has developed the j buretor which the world is talking j about,0.8882978723404256,188
1153,UdW tfiVKil IV WARD OFF PAIN You can just tell by Its healthy stimulating odor that it is going to do you good uiFI only had some Sloan LiniI ment How often you said that And then when the rheumatic twinge subsided after hours of suffering you forgot It Do do it again get a bottle h 4mj and krrp htimhj for possible use tonight A sudden attack may come on sciatica lumbago sore backache stiff joints neuralgia the pains and aches resulting from exposlire You soon find warmth and relief in Sloan the liniment that prnr mrr nfhout nibbing Clean economical Three floe 70c Sloans lir l,0.8425925925925926,108
561,Ttions within a week 28c insertions 25c per line itz Roy 6000 SITUATIONS WANTED MALE CHAUFFEUR married German mechanic experienced driver best reference wishes private position city or country Bchlosner 138 84th st ground floor right CHAFFEUR private age 87 wishes position In country Osslnlng or Tarrytown at present employed In city Thos Reams IBS 83d care Rutherford CHAUFFEUR 18 years experience own repairs bust reference De Lore 432 U 1 CHAUFFEUR experienced 29 years old city or country careful driver moderate wages references H 85 Herald Herald sq CHAUFFEUR slnglo 37 Norweglnn good 1 mechanic prefer country or go South in winter 131 1039 8d av CHAUFFEUR 29 12 years shop and driving experience seven years with lost employer references Tripp 1587 1st av CHAUFFEUR colored mechanic private or I commercial highest references Cephas 1 243 West 83d CHAUFFEUR 22 4 years experience wishes position private or commercial or as helper In auto repair shop 1084 Herald Bklyn CHAUFFEUR 20 wishes position 8 years experience good mechanic can furnish A1 references Jos Johnson 218 B 80th CHAUFFEUR mechanic 1 year shop experience private or commercial Kennedy 412 139th St Bronx CHAUFFEUR wishes position with private family 12 years reference thoroughly competent Dunoun 218 47t CHAUFFEUR Swedish expert mechanic Tel Academy 1639 Llndstrom CHAUFFEUR single experienced RollsRoyce Cadillac H 148 Herald Ilerald sq CHEF French 40 capable In cooking pastry and management guaranteed fancy and plain cooking wants situation private family or club or special parties by day Beurblol 248 East 74th at CHEF French first class reference for private family single Chef ZTt 39th Rhone Murray Hill j COACHMAN understands all about horses all around man will tend furna Charles McCarthy 847 10th av New York COACHMAN wants position understands care Qf car A1 references English single S Martin 818 3th av COOK Japanese good experienced and general housework bachelor apartment or two In family moderate wages best recommenatlons Togo 9 West 08tli st COOK Colored man wishes position as cook assistant experienced In boarding house preferred Weston 211 81st COOK Japanese take entire rharge of bachelor apartment or small family beat references Write Geo 9 98th COOK Japanese experienced cook general houseworkcr wants position in private,0.904891304347826,368
4083,unobtrusive person Ths render like him from the first and feels that he loea ret all the happtneaa he dd erres Paula Ilka htm but she respond more readily to othera even to the voice of a stranger The description of that voice Is one of the ook best pace Paula did not notice what she wae because It made no difference She only listened and heard the music in her voice She thought of the sound that moon raya might make slipping the mist she thought of fairy bell buoya In strang tropical coral rkt Ka ha of the r pp n i,0.875,104
4,he appointed an aoon an practicable1 after the enactment of thin act Although weighty and grave question affecting flu whole future of the merchant marine wore at stake the President disregarded this mandate writ ban waited more than four months before malting the appointments There hag been no question about difficulty in finding available men A Hat I of highly recommended men la before the President and has been there for a long Urge iThey are men who know about the shipping business and all of them have bean discarded The luw provided that I the commlegtoners ahall be appointed with regard to their fitness for the official diM ergo of the duties imposed on them tf this act The Pros cnt a change Is i arte will appoint Theodore Marburg of Baltimore a writer of note and a former tobacco hut who so far as known never has had anything 10 do n til slilppi s i hlghh ter hnital bualnesg Another npprtjntee unofficially announced is Frederick T Tl onipson tor rly i Nrv Y rV 1 dvcrtialng urent i r lf 0 editor of re spaper St lOhttf XI more than four of the commiealone a shall I appointed from the same political parly the law reclt In order to make room for deaervhia p rnocr ts fhe President In naming Mi i Marburg for a coinmlaslonerahlp him doun ar a Republican Jvi t as lie did in iho of Bslnbndge Colby Con 0 1 4 on Fourth i,0.852589641434263,251
444,A fK POSTPONEMENT OF Omaha Nov Application by a ttockholders committee of the Denver Rio Orande Railroad for a sixty lay postponement of the date sot for ale of the road under a 3t lodgment obtained by the Equitable Trust Company of New York was taken inder consideration In Federal Court i iere late Arguments for and airnlnst crantlnp postponement were heard by Federal Irdces of Denver and W Sanborn of Paul neither of whom ntlmnted when a decision would be landed down Counsel to the trust tompany opposed the applleatlon Counsel to the stockholders Fee declared that the ease would be ealed If the application was not tranted Postponement of the date of he sale which had been set for er 20 was sought It was explained to lve the stockholders committee an op ortiinlty to tile a bill for review In York In an effort to obtain a reversal of the Judcmcnt EX DIVIDEND TABLE V tnnstl Supar 2 0 rtlscult pf 17 rVtltte 5 Knpllll erllis Wednesday tsrtln Parry r V r Inline Plow 1 t pf f resell Steel Oar j no an ttnalte 1st pf Van Kaalta 2d pf S I,0.8520408163265306,196
765,salary 35 state former position Ac Box 10 1020 St James Rldg CLERK In a savings bank Christian nyat accurate at figures good penman experlence with adding machine desirable chance for advancement state age experience and salary J tin Herald Herald q COACHMAN or groom thoroughly competent trustworthy man can have good place must rldo well also attend to furnace and be obliging state reference age and wages expected J 70 Herald square COLLBCTOR In wholesale grocery business good steady position state experience age and salary S S 304 Herald Herald sq COOK Japanese anil take entire charge small apartment Answer Post Office Princeton enclosing copies of rcfcjfrnces COUPLE private family wan to do cooking wife chambermaid and waitress only first class references need apply Call this evening 8 to 04 West End corner H St apt 3A COUPEE white no clUldren cook and butler Short Hills prlvata family all year rcund position good wages to right party I 742 Heranl 280 Bway COUPLE chauffeur houseman wife cook and housework good meals Long Island references Appelbaum Room 1310 79 5th nv COUPLE Wife cook man generally useful New Rochello all year For Interview phone Cort 4T42 15 Mnlden Inne Ollendorff COUPLE wanted for country butler and parlormaid to assist In waiting references reotilred Tel 8499 Spring CREDIT reporter Christian partly Inside work experience unnecessary references as to honesty required salary to start 20 to 22 Room 340 Fulton Brooklyn DISTRIBUTER wanted In every town for Speoflollne 300 to 300 per month exclusive territory automobile freo to workers Rpeedollne Co Dep 120 Pallas Texas DRAUGHTSMAN to take off qualities for estimating purposes by first class ornamental Iron manufacturer Address stating where previously employed ago a d salary expected W W 10 Herald 280 DRAUGHTSMAN hr patent attorney office state experience salary Ac L 750 Herald 2S0 Bway EXECUTIVES AND MANAGERS 75 UP WEEKLY when able to direct the work efficently exceptional opportunity for men over 21 now employed with executive ability and but limited chances for advancement In present position to receive a thorough training In personnel supervision and Industrial relations must he of excellent character have,0.9157303370786516,356
2755,Ur T Ln iVl By the Author of THE INNER SHRINE I Wherever books are sold Illustrated Est 1817 HARPER BROTHERS New York The Four Great American Autobiographies i tin the Boston Transcript Lindsay Swift of the Boston Public Library says To the treat trio of American autobiographies Benjamin Franklin Booker Wash ington and Henry Adams must novo be added a Ajy The Autobiography of ANDREW CARNEGIE A truly great and permanent contribution to American literature absorbing inspiring true Nothing stranger ever came out of the Arabian Nights than the story of this poor Scotch boy who came to America and step by step through many trials and triumphs became the great steel master built up a colossal industry amassed an enormous fortune and then deliberately and systematically gave it away for the enlightenment and betterment of mankind Now on sale at all bookstores illustrated si t v v i,0.9733333333333334,150
146,combination I requested the Commissioner of Accounts to make nn investigation and sent him this letter on Auly 26 1920 I understand that if the llmestom n cn hnve to hid for granite and limestone as 0110 bid on tho new court house It will cost the city a great deal mor than If the granite and limestone are bid for separately The limestone men have to go to the granite mem to get granite and the granite men will soak them because they want granite for the whole building Give this your Immediate attention as these contracts are coming up In the near future Explains Contract The following letter was addressed o the Commissioner of Accounts on Aucust 4 1920 Enclosed please find memorandum j a to bide and bidders In regard to the court house matter which is coming up at the meeting on Friday or possibly on Thursday as there Is a meeting at Give this your personal attention an i have your men on hand when the mat comes up and in a position to advisi lrifj Have your men ready to be called tinon at anv time,0.9427083333333334,192
428,iiLi rr I ig est Type Elevat 835 Riversi North of 15 4 and 5 Now ready for Apply Agent oi II 111 I MM II I II1H in HT PARTMENTS UNFURNISHED I Above Nth to 5 th Inclusive Kast Ulvtr to North Klvfr 2 arid 3 Rooms baths steam electricity new bulldlnc West 58th St Immediate Possession Use 8 rooms bath all conveniences 329 est at rents Apply perlntendent West 58th at Uiove 5 tli 5th Av to East Rita VIMEDIATE POSSESSION of 7 rooms beautifully located at 19 95th Street near 5th Avenue Rent 585 a month Fair equitable 100 Cooperative plan Cash payment required which gives a substantial ownership interest in this property Apply at once WILLIAM CRUIKSIIANK SONS 85 Liberty Singer Building Phone Cortlandt 5194 POSSESSION 12 Rooms and 6 Baths 6 and 7 Rooms and 3 Baths and i 3 84th Struct Adjoining Park Avenue GEORGE NEIMAN Tel 0624 Lenox 1229 PARK CORNER WITH elevator apartment rooms 2 baths Immediate possession 8 rooms 2 baths corner October ply Superintendent or A IUIANORTE N 133 118th pc Harlem ma 74TH 104 EAST NEAR PARK AV wo rooms mid bath and kitchenette to I isc unfurnished from 1st K I IN 838 1st av andorbllt tbovr G9th 5th At to North Klter I I,0.8755760368663594,217
487,6 1920 RYEGATE SALE BROUGHT FOR 27 HOMES The auction sale of dwellings in the restricted Ryegate section of Rye on the Sound conducted last i Saturday ufternoon by Arthur Sheridan brought out an unusually large number of investors brokers and ested spectators The entire offering was disposed of for the sum of The highest price paid was for the house at the corner of Forest and Elmwood avenues The remainder brought from to each The auctioneer was complimented for the results obtained by Russell Broadwee the owner at the conclusion of the sale Among those who purchased or attended the sale wore Jerome Peck Steven Tobin John L Campbell Owen Brady Samuel Slee William Chittlck John Haskin Horrlcks tfhillard Boag L Walter Llssberger John Barrett Blanche Ring Virginia Hurned Helen Ware the last three well known actresses also many Westchester county realty brokers Including Blakeman Quintan Meyer Messrs Cost el lo and Hotallng of Fish Marvin George Howe Wilson L Ward Prince James McCann Chauncey Griffon and Eudd,0.8757396449704142,169
441,street until they start for California Airs Vanderbilt who Is passing a few In Tuxedo has opened her house X West street Fred Pierson will commence i her Sundays at home for the winter on 1 December 5 at 20 West street i and Sheldon of Washington are guests of her parents and Charles ander at I West street j J William Vanderbilt 2d and her daughters the Misses Muriel anil Consuelo Vanderbilt went yesterday to Jericho Charles Steele will arrive In Westbury after a fortnight shouting at Climax A 1 Mi Williams Burden have been tne guests of an 1 James j Burden at Jericho and Vincent Astor have turned from Khlnebeck arid opened their house at 810 Fifth avenue j Clarence Gray Dinsmore talned several friends at dinner at Deiinonico last night,0.9328358208955224,134
1044,le wraps of this woven stuff that is as protective as fur and quite lovely Loon re top coats are built of It for sturdy wear id and the effect Is far tetter than If the ig garments have been made of cheap fur l J THE TOP COAT IS NOW A CLOAK n There Is no dressmaking house so absorbed In the building of frocks that 1 1 it can not give attention to cloaks The name as well as the garment has reic turned to fashion Once we said coats t and capes and even wraps hut there has crept in the old fashioned word o cloak which we associate as much with n men as with women 10 The garment of was worn by i men One can see It In certain student quarters of Europe yet and It has the same qualities of suppleness dlstinc tlon and warmth that have followed It n throughout the ages It Is difficult to Imagine an era of J tailored coats and skirts when this long mantle Is dominant Surely It would not appear to advantage over aome0 thing as complete as the American suit It demands a one piece frock beneath It and one that yields to the curves of the body n In variety of cut and treatment these wraps threaten the appeal of new n frocks Once the monastic line the lt Pilgrim to Mecca silhouette and ar0 rangement had been established by the French and American designers as the j proper one to be exploited this season attention turned toward the robe which the Mohammedan also wears There has been little conformity In e the models Invented which seems to proj claim more Interest in the thing that Is h to cover the frock than In the thing that g Is to actually cover the body Whatever is offered by the looms 1s greedily r snatched up for a mantle Brocade and,0.9662576687116564,326
207,Ingn It was significant perhaps tllat the Irarket should hold so well In the of the overwhelming news but whether or not the market holds the fact Is that inost market observers have given up the Idea that there Is going to I be any preelection rally such as has I teen widely advertised Where there was any real selling pressure it was confined to stocks known to be in a weak technical position or stocks In which buying is taking place I only on a scale down The one I Hon to that rule was General Motors j which came within less than a point of equalling lis old low of last month The selling of that stock was very persistent and It closed virtually at the bottom The leading stocks of the type of Steel and Baldwin continued to fluctuate In the limits of their trading area It would have been a very difficult thing indeed to have cleared a clean point In any of these stocks with commission The oil stocks wpre rather exceptions to i the iule Inasmuch as the move in Standard Oil shares tended to help these Issues Hut the motor shares were weak and inclined to sag The specialties also sold off with going to a new low record at the outset on the passing of Its dividend The leather stocks were weak following thpublication of their quarterly earning statements The money situation was still tight with a higher renewal rate at the outset and with new loans being made as high as 10 per cent In the last hour That the market Is In for a period of several days of money stringency wns indicated after the closing when It was announced that there would be w ithdrawals aggregating again making approximately in all this week This means In short that the banks will have to make j fions for these withdrawals and,0.9657320872274144,321
690,Thomas Clarke 30 of 125 West SlxtvIghtli was arrested and locked ip In tho West stre t tatlon on suspicion of larceny after ho rul applied at Koosevclt Hospital for reatment for a pistol wound according to the police refused a explain how lie received his wound Merger of the West Fortysventh street station Interrupted ral men Sunday afternoon In an aUrmpt J break Into u dry store at 851 enth avenue Abraham Shulman 42 proprietor of a rocery store at II West liisth street was shot by two negro bandits Sunay morning when he refused to drop a arvlng knife as they demanded died In Harlem Hospital Burglars ransacked tho offices of the Tobacco Company Ml avenue some time between Saturny night and early yesterday morning the offices were open d for liuslesa It was found that an linstici af jl Itempt had been made to f i i two lifes on the twelfth floor of building ml the knobs and combinations hud eon knocked of four others In ainatctirth fashion A small amount f cash as missing nbout In postage tnmn n intltv if elothllW from,0.8404255319148937,188
1363,several weddings have been sent out r and Howard Klllott have I vlted a few of their friends to the v rlage of Mra Elliott daughter Miss 1 Dorothy Powell Hlack to Charles Terry Butler In the ehapel of Bartholomew Church on the noon of October 12 and afterward to a j small reception In the ballroom of the j Ootham Miss Black Is the daughter of j the late Elmer Hlaek of thin city r and Chlcngo and was graduated with honors from Wellealey last June Butler after having been graduated i from Princeton In went to the lege of Physicians and Surgeons Ho j served for seven months In the French Military Hospital at his Orangls under the American Bed Cross and was overseas for fifteen months He Is a son of J and William Allen Butler tails of the wedding have not been pleted Howard Carroll has sent out Incitations for the marriage of her daughter Miss Caramal Carroll to Johnston Mall of this city on the after noon of October 10 at 3 In the Irvlngton Presbyterian Church,0.9065934065934066,182
