,Text,Ratio,Length
173,Phll a o 40 40 JO 870 Pti Co rum pf 33 33 33 S3 1 Pblla Bloc 23H 23 23 231 18ftOPhlla flap Tr Ifl i 1 H 1 3 45 Pa Con I P 81 Ci 84 841 Mln 1 1 1J 831 Tractionjjj 31 i 30 801 879 Un OA Imp 37 37 37 37 r Un Cos N J 170 170 170 10 War Iron 18 1 8 8 8 BON PS Eire P Tr 4a 05 88 85 M t0 0 Key T 1st pf 03 03 08 08 5000 Plill Co con r 75 73 To 11000 Phil El 1st r H 83 83 83 83 1000 Phil U W 4s 07 07 07 07 riTTSRl R4 JaP Open Ill h Low East 43 Am W Ol 1E lis 113 05 Am W O M pf 87 87 87 P 315 Ark lias 10 10 1JJ 10 Co A 0 40 40 40 SOCarbo Mr pf 3 3 3 3 i 30 Uuffoy 82 82 82 32ti METAL MARKET,0.8457142857142858,175
87,Among the passengers returning from Cngland on board the Olympic which ailed from Southampton on Wednesday re Andrew Carnegie Red ard Blair Archer Brown Villiam Disston Frederick Javemeyer and Oharles Munn WASHINGTON Colby wife of the Secretary of Itate gave a luncheon yesterday for laroncss Komano Avczzana wife of the 1 tallan Ambassador The other guests ncludeil eddes David Houston Cary on Henry Dimoek and Miss Catherine Colby Colby and Miss 1 will go to Saw York to cast their i otes Karel Halia Ciiarge of entertained at a 1 Ion last night In celebration of the eeond anniversary of the founding of ho Republic Ho was ssisted by the legation staff and the tiests included tho entire 1 lovak colony Signor and Slgnora Cafalsni have arived from New York to be guests of Hgnora Catalanl mother Henry Dlmock Mrs Marshal Field returned to Washigton last evening after spending the ummer in Kurope Joseph Grew Minister to Denlark is in Washington for a brief stay Ira Grow will Join her husband in Washington for a visit before returning j Copenhagen and Arthur have arIved from Klklns to spend a w days with Sherman Mo,0.8195876288659794,194
912,ihowed ii decrease even In the salnrj icoount This ir the board had JORS 1 0 for snlarii which was boosted bj he August salary increase to Commissioners ask for foi text year salaries and a total o Tire Armory Hoard asks foi I94 u bis increase for improving irmories THE PAUL JONES LAUNCHED n l of t t Destroyer Ordered ir War Philadelphia Sept The de itrover Paul Jones the last of the fortyfx vessels of that type ordered by th Jovemment in its war programme was auncln d at tramps Shipyard Miss Ethel Haffley oi Secretary Daniels was the sponsor All I HI I I IWIIIISf No jimmy can this new SEE how the massive ho spread out and lock wl hold fast to the door jamb Examine one at the nearest,0.8432835820895522,134
561,VUV1VI1 A Before Public J IRST REPORT IS Illegal Execution of Bnndits and Other Natives Known i to Generals Itptcial Dispatch to Tim N w Yosk IIh um Nm York Herald Hiireun Washington I C IS f Spurred to action by public criticism of the Government course in Haytl approximately one out of every 4 0 natives has been killed in the Government programme of pacification Secretary of the Navy Daniels look Action to put the Government in a better light The Secretary named a special committee to investigate the reports of the indiscriminate killings mentioned IB the report of George Barnett ifode public the full report of Barnett added explanations of his own and submitted the lost report of J Russell and the reports of Gens Butler and to public Inspection The charge of the Indiscriminate kllllBgs Is the one the Secretary showed sensitiveness over and said jiosltivcly that Burnett report is the first he has heard of these Incidents,0.9254658385093169,161
854,pie eyes and a new tone of courage in men voices andwomen eyes Election day stood up the hundred millions to declare themselves upon the referendum thrust solemnly upon them The Nation stands up and speaks decisively for George Washington Americanism The whole world rubs its eyes and now understands what the United States means to do Surely we now know the war is actually over Americans must go to work at Washington and elsewhere to restore its prosperities and find the way to cheapen the necessities of life This can not be done in one day or one month but we can all work at it sincerely and steadily every day until it comes to pass pHjpwrf 9tffrwfc fj 1 5 xgao,0.951219512195122,123
14,rMiuuiu LiiMi i ni LI 1 1 vjean mat i uugress Is not to talte any action Their statements were made in debate after a formal address by Senator McCumber presenting in detail the conditions of the Treasury financial situation as he views it showing that even with the tax payment of an estimated total of on December 15 the Treasury faces an immediate deficit of Do you intend to hold a meeting of the Finance Committee and take formal action asked Senator Simmons who had learned that hiH North Dakota I league address was in explanation of a meeting held by Republican members j of the committee yesterday Ilrllrrm In Telling Reasons Senator McCumber said lie hoped to j if it was considered necessary but added that ho thought in view of the fact that only four days remained in which a postponement of taxes could be authorised the situation should be placed squarely before the country and the position of Republican Senators who oppose postponements could be understood clearly In Justice to the Treasury needs said Senator McCumber I do not believe there ought to be any remission of tax payments I quite agree with you answerod j Senator Simmons Every one should know that it can not be done interrupted Senator Smoot and that fact should be I phatlcnily emphasized In presenting his statement of the j financial situation Senator McCumber said individual members of the Finance PnmmUtPo hav ivnrlfJMl AV r i i,0.9271255060728744,247
283,On the strength of their tie Kamr with Ponn State the Lehigh men ought to favorites over Lafayette for next Saturday grand grapple between bitter rivals but what gone before does count In this fixture Each Is out to win and does rare a picayune what the other has done However Lehigh has left its mark on the season ATii o deep mark No other team has been ablo to tie Penn State and Ponn Stale beat Dartmouth who has beaten all comers except Syracuse If there one thing Torn Keady Lehigh coach can do a little better than others it Is to put fight in a team JACKSON IS err VICTOR CHICAGO 14 Clarence Jackson of Kan ni City won his second came In the preliminaries of the national three cushion billiard tournament by debating Hugh Heal of Tol dn 30 to in 18 Innings Charles Morln of Chicago won from Jess Lean of Denver 90 to 40 In S3 innings TO BOX FOR AMATKT R TITLES Judging from the entries the Metropolitan Association A A IT boxing championships to be h d In Madison Square Garden Monday nnd Tuesday nights November 1 9 and all of the best amateurs in this section will compete In addition to locnl boys It Is expected that a number of lads from New Jersey will compete BOWIE ENTRIES First Race Claiming sla end a half furlongs Index Horse Index Horse Wt,0.9205020920502092,239
351,1H iw 12 DOING FORCING HIGH GRADE VELOURS hese were rood Soft Felt HATS Broken Lot frwu V rades k Cloth Hats Choice of or POLO MATCM r f uedney Farms White Plains Y between n j 1 West Point and Westchester Polo Club At Saturday October 23rd 1 r 3 V DURING J j MONEY RAISING SALE anothrr carload of first quality PERFECTION TIRES Your lent chance to Fuy three Hlghjrada Formerly Guarantee Mllaa Tirea 2 FOR THE PRICE OF 1 k W at Reduction on On or floral i SJT o A 1 S0x3H m 0M 82 u L mm,0.8431372549019608,102
79,nan iour vacation nariy Spoclal December Christmas SitUlng December now marks the beginning 1 of llermuda e social activities While north winds blow Bermuda offers the comforting warmth of brilliant j Invigorating sunshine and an endless varloty of glorious outdoor actlvltloa I Balling and bathing riding driving and cycling golf and tennis dancing gay parties at the many intplern hotels Whether for a Christmas Tlftp or a season visit there Is an i vantage tn making your Bermuda Tdans early Hamilton and Princess Hotels open In December De Ijtxe Tw r w FORT VICTORIA Tons Displacement I Sailing from N V V g g 27 I FORT HAMILTON Tons Displacement L Balling from New York 4 18 22 K I Hound Trip 878 and Upward No Passports Kequlrrd for Bermuda E Send for Descriptive to I 1 LINE F 80 Whitehall O 7800,0.902097902097902,143
230,79 vanjftMi vt csicm ws o 01 f n n I lOhiniaiUibrtltoAi or 05 05 07 oi 5 Chi Ind A Southern 4s 70 70 70 70 62 X 27 Chi Mil A Illget Hound 4s 00 OH X 69 70 50 31 ChlMllAStPaulcvfis 74X 74 74X X 77 50X 13 Chi Mil A St 8t l gm 4 X 80 79 M 7 X 2 X 80 07 X 360 4H 70 74 78X X 70 67X 181 Chi M A St 4 X 65 X 04 X 6ft X H 0 52 X 32 Chl MU A SI Paul 4s 71X 70X 71 X X 72 59X 60 CM MA St IMs 1925 S3 80X S2X X 82X 70 2 Chi M A St Vdeb4s 07 66 X 67 X 67X 63 2 Chi M ft 81 P C A 1 W A 92 x 9 X 98 X X OSX 94 x 2 Chi Mil A St Paul 3 X 61 X 61 X X 61 X 5T X 09 Chicago A N W 7s 10 X 102X 108X X 104 99X 6 Chicago 4NW fun 5s 06 X 96X 93 X X 98 84 X 1 ChiANW deb 1033 OOX 90X OOX 00X MX 11 hlc go 4NW gon 4s 79 77JS 78 v X 80 67 i 4 hjcmgo N W ei 4s K7 X 85 87 X 92 81 ll 7 Chicago AN WSXs OOX 6 X OOX X J i 71 CM Railway 1st flu 70 68x OOX X 70 57 X 37 Chi Ro k 1 1 A Ih C Is 74X 73 X 73 4 X 70X 63 340 CM Rock ltd A Pncfd f 70 0 X OOX X 71 0 X 4 Chicago St I A f O 8a re 88 SS 88 88 80 10 Chicago St PM AO run 102 X t 3X 103 98 12 Ct 103 1CMX 100 28 Chi Union Station 4X 80 79 80 S3 70X 20 Cbl A Wcs4 Indiana 4h X 63 63 X 64 33 6 Chile Copper 74 06 00 90 IX 108 93 131 Chile Os 72 X 71 72 86 79 3 Choc Oklm A Qulf ten fts 81 81 81 81 SI 2 CCC A St Lgm 5s R8 87 88 88 70 2 79 78 X 78 X IX 89 80 CO 97 C A it L gen 4 72 71 71 72 00 8 C C C A at L Calm dlr 4s 74 X 74X 74 X X 73 68 6 70 67 X 70 X 70 V H 2 COCA 81 L St 72 70 72 42 72 60 8 Colorado Industrialclt fts 73X 72X 72X X 71 6 1 J4 29 Colorado Southern e 4 X T 6X 7 X 79 OOX 13 Colorado Southern 4 83 81 82 85 X 74 8 Computing Tab Ror Os 83X 83X 83 X X S 80 2 Conaol Coai ol Md fls 75 X 78 X 78 X 41X 78 X 70,0.805500982318271,509
109,BID AND ASKED n HTIH R EXCHANGE OTATIOXS II To the price accrued Interest 1 g a j to lie added In every H FOREIGN BONDS j I DM A k B Icily of Berne MM 014 l City of I B M city of Zurich M I l j i Argentine Intern Ill on 110 Klr doni of Belclum Ha 1021 0 t Kingdom of Belgium 0it I i Kingdom ofr Belgium 7 h 1MB V 00 i Camilla Horn of Bo 1021 90 00 Canada I torn of notes 1021 00 Canada I torn of 102d 5 07 2 Canada ftom of 1020 OB1 Of Canada Pwn of 02 02 Chinese Gov Hit IsUK Uy Be lPTil 1H tilt m i Ctiha Extern la 1044 75 7 2 Cuba Extern Be aerlr A HMO 77 Cuba Extern d 1040 00 H2 Domlnltan Rep la 1000 72 it citv of I von t vr de 7 7d city of Maraelllea 10 yr a 7 1 it City of Bordeaux 0a 7 B 77 iClly of 5V4a 1044 72 72 14 Cierwh Government oa t t laauo l ai French City 1021 03 a 01 Govt of Switzerland 0a 1040 102 l 2 i f I 1 Govt 4 a aterllng In 71 i lap Govt 4 a 2t1 aar 1027 1 I lap Govt 4a aterllng In 3 1 1 Tokyo City 5a 1012 42 427s 1 I K It Br a Ir r hi i 07 071 K Gt Br A lr yr 1022 01 J Cn K fit Br A Ir Mia 1020 KB IW i v Cn K Gt Br A Ir 20 yr 1 a 02 c 1 Mex Extern atrl la of 00 1041 80 MrX Extern gold 4a of OVI 1014 20 20 Kingdom of Italy n l gold 70 02 I q II UNITED STATES GOVERNMENT BONDS j Hid Bid Aak 4 2 roup 101 Ma rp 2 n la roup 11 1 I 1 la 01 Oil w Ban rg SO 1 I 4a 01 u j j Cloatng prloea of atoeka In tht re j 0 went no transactlona yeaterday Ii a I jl IM,0.8356164383561644,365
4301,alms arc broad tho methods human 1 and democratic nnd the finest and best qualities in the children are stimulated and directed These schools not only tench the mechanical processes of reading writing stalling and language but they also provldo rich experiences In all of the Interests and activities which are represented In tho best of present day life They include wholesome play a wide range of manual activities much rending of a wide variety of material from literature history geography and science occasional dramatizations Investigations of community and worldwide occupations and many periods in the enjoyment o good muslo nnd fine art Ruch schools aupplen ent nnd enrich the life going on In Its ev ryday vnrlely and do not separate themselves from this life They recognise the natural Interests of children nnd hegln with them directing and leading their expression along Increasingly valuable lines By having problem of absorbing Interest Which can l e carried forward only by the use of reading writing and number the motive for learning ihese nnd becoming proficient In their umo he,0.9106145251396648,179
345,ooso 1 ayray ncpyosei rieipiui I ner Highflyer Ealaguna Sta Cruz I Antipolo Rice Comun Frost Gertrodea Surlgao San s Orbeta Tram dal our Dughan Flliplnaa Bala Beyte Ormoc Baybay Luta Kale Bacolor and Batangas SECOND PARCEL OR The second parcel or lot to bo aold consists of all the right title and interest of The Coconut Products Corporation In and to all that lot or parcel of ground together with the Improvements thereon formerly situated In the 12th Election District of Baltimore County State of Maryland but now within the limits of Baltlmoro City and thus described BEGINNING for the same at a point distant 528 feet southerly at right angles front tin south side of Mil and 299 easterly at right angles from the east side of 14th and running thence southerly parallel to 14th at 080 thence easterly parallel to 5th 180 to the west line of right of way of Canton Railroad thence northerly binding on the west line of said right of way 400 thence northwesterly binding on the southwest line of said right of way following the curves In the same 538 more or less to Intersect a lino drawn from the beginning easterly parallel to 5th and thence reversing said line so drawn and binding thereon westerly 50 more or less to the beginning under and by virtue of a certain lease made July 1 1020 by and between the Canton of Halto and The Coconut Products Corporation for the term of 10 yrs accounting from Pept 1 at the monthly rental of i payable In advance on tlie 1st day of each month of each year during the continuance thereof the water rent Insurance and all other charges upon said land other than taxes to be paid by The Coconut Products Corporation with tho right to The Coconut Products Corporation at any time during the continuance of said lease upon payment by It of all rent then due together with proper adjustment of taxes and other charges and the sum of the value of the land plus which was paid by said Canton Company for the Improvements on said land to purchase said property In fee simple all as more specifically set forth in said lease Together with all plants factories machine shops motors and other manufacturing apparatus engines boilers pumps piping grinders conveyors hydraulic compressors tanks tools machinery bolts nuts spare parts fitting and mechanical stores used or Intended for use In the operation of the Company manufacturing plant in the City of Baltimore Md all franchises works licenses trade marks trade names suit processes Including the of Its business also all Improvements betterments additions or fixtures which have been added to the aforesaid premises or any part thereof subsequent to Nov 1 1 19 Together with any and all other property real personal and mixed of any and every nature kind and description and wherever situate or any right title and Interest therein covered or intended to be coveted Ity said mortgage deed of trust other than cash accounts notes anil hills receivable stock In trade materials supplies and other articles M tended for sale or to form part of tho Company manufactured product and merchandise tf any manufactured unmanufactured and In process of manufacture TERMS OF A deposit of 10f of the amount hid will be required from each purchaser at time of rale In cash or by certified check of a National Rank or Trust Co In good standing and balance of purchase money will bo payable within 10 days after ratification of sale by the Court Taxes Interest and other proper expenses to be adjusted to day of sale The purchaser or purchasers for tho purpose of making settlement or payment for the premises and property purrhnsed shall be entitled to turn In or apply towards the payment of the purchase prtrc any of the bonds nnd any matured nnd unpaid coupons of The Co j nut Products Corp In the manner provided In snld decrees information c to seilntlon of property to i the otHco of tho Trustee nihility TRUST COMPANY Trustee r Baltimore Md,0.9433962264150944,689
601,wen who have proved their ability to proHtfe to the successful applicant we will pey salary and commleelon applicants must 30 over 28 years sf aye of rood personality iml able to furnish first class reference iVrlte stating age and nast to W 17 Tribune Building city e r to WANTKD di t salesman whose smhltlon bt beyond his present place might find more ongenlal employment with us nd st the 41 isnie time double his Income We require s nan of clean character sound In mind and jody of strong personality who would appreciate a life Job with a fast growing oncern where Industry would he rewarded rlth rsr Shove average earnings married lien preferred experience not necessatv i tpply suite 204 World Tower Building lio I iv Id h Ash tor Mr Augustine former or CJ men of proven stilllty cen connect at a hcral remuneration with a real Itee wire 1 1 nlonel organisation offering the beet prop nltlcn In the country to retail food I Isnt of every titer hi Ion for exclusive f i rltorj write for IflA vlew giving pest exicrlcti Address jwAortunlty illu si iulldtnt Nee ark loi,0.8153846153846154,195
241,i st r o hi i Mo ks i m do if I it n II V SiL li I do r M ill It pf i t v iii n i 11 11 I li I II Tl till V 1 N A i i lll tt 1 i l S pf 71 7 ol S I I pf II do J I II M Lt l W 7i fill I I I f I i oiiip l i i I 1 I li i oil 7 n I I i i u In i t X i 8I lib s 1 I I pf f 1 I on 1 j l i l I I 7 i pi l l l 1 re f I ili 7d ol I i i i i t r of i i t i Mali ii i I init i 7 1 If y I I 1 A 7 i It in I i 11 1 t 1 Indian II I M pf 4 i a I li l ivt sin 70 Elc 131 lb do fi J 110 1 i Philip J P 7 do pf tif 80 1 I i A f 711 F M v S pf Sil Kt Kairbar U I 1 I pf 8 I n 1 I I l W I 1 I 17 j t I S pf Ml I i bill 18 S I Pi iv 7 do pf 7 II Sp i f 10 1 1 fSU Ptl I I f 1 i si sur I If I IS 1 H irtmni d pf 0 7 J M 17 17 i SH pf 88 I Vol li in pf t I ll l I I I d pf Mil 13 11 i I ml Itef p Slos 4 S pf Mi I M t i i i to si i f 7 s N pf i I In 1 mi bo pf P 101 hit S hind M J i In a 7 77 J K 1 FtS pf Sludcli pf S l Kb i till up if I,0.9297752808988764,356
532,KWKIVKKM W i 10 The follow In reoelvura In bankruptcy appointed IVodneaday In the TTnlted 5 i 10 Court l o O Kn appointed Saul 1 I 10 land temporary receiver for the t r no Clothes Shnp Id Seventh avenue a bond of 00 i Knoi appointed Archibald I r temporary receiver for Qoldnti In Tim l 2 Shapiro manufacturers of rtotfllnr 0 i 1 Jonea street with a bond of 82 000 Indue Knn flan in Inland porarv receiver for Henry llalprrn tr aa the Outfitting Company r I 1 In wild Seventh avenue with hon Judge Knot ruila Jereaorll reiver for William Adlor dree i Ka t street with a hon jju I 2 i f V I li Kno appointed Clifford McCI He t rary r elver for IrjuIr Sham a voolia alllu and dry good 71 Eaat 1 JL 1 u,0.8287671232876712,146
92,priciiru jj quarter The preferred dividend which q was paid last month wa distributed to j against In the 0 preceding quarter a gain of 445 In May the number was and in february DUN SEES RECOVERY FROM TRADE REACTIONS N p Reactions from the unprecedented dustrlal and mercantile activity and J sultant Inflation which followed the I short period of deflation after the war ended In 1918 produced the strains In the business world in 1920 according to R Dun annual review of j nance and trade r The year 1920 It says which had opened with active business and rising J prices was a period featured by far j reaching economic changes Readjustments that had been longer deferred than expected If not developing In all quarters simultaneously were steadily extended once they had started and the F movement brought with It varying J grees of unsettlement The contracting demands and falling markets the etary tension and closer control of credit and the increased commercial and financial mortality were all natural comitants of a transition thut was I evltable but which caused relatively J less embarrassment here than In most j other leading nations While some deflation lmd followed rh war ending In 1918 that process Ji J not gone far before another era of j expunsion set in that was accompanied I by unprecedented Industrial and J cantlle activity and by an advance of j1 prices to levels beyond any previously witnessed It was the reaction fiom such conditions that produced the strains of I93 but with the abundant crops the better transportation ties and strong banking resources a r solid basis for subsequent recovery clearly exists j f,0.9288256227758008,281
3726,iir n l CAHH for diamonds pearl silverware Jew dry old gold LYNCH 42d llOUHKt LEANING ilOUBECLEANlNCI whitewashing painting high powered vaiuum I rivalling all kinds help furnished shot notice cocks best references Bailey SniltY 2141 th av Harlem house fukxishlnc ASHLEY i CO 28 E o will assist you in furnishing your honm whether large or small save time and 4 availing yourself of their Plaza 2403 LAUNDRIES 12 CENTS PER POUNtb ALLEItTON LAUNDRY 132 28th f Phone Madison Square 4234 Flat tabli i bed linen completely Ironed ready everything else beautifully washed starched where required dried ready fo Ironing cheapest and most economics i method trial will convince you Phone and our auto will call WE do laundry work by hand excellent Ironing at reasonable prices 183 3d St Phone 11878 LAWYERS JAMES E 002 6th av opposlte herald Building Consultation Open till 8 evenings Reasonable terms I ANDREW SMITH 03 Park Row J Consultations free Phone Iieekman 470 machinery i equitable laundry machinery sixth floor Grand Central Palace Vanderhllt masski k institutions ELECTRIC LIGHT BATHS MASSAGE HYDRAULIC INSTITUTE j 220 W 42d llryant MUSICAL INSTRUCTION I RAG AND JAZZ PIANO PLAYING WINN SCHOOLS OF POPULAR MUSIC 44 34th at Pennsylvania 1H1G 155 325th t Morningshlo j 552 181st Wa 1 worth 3024,0.8883720930232558,215
645,W YORK HERALD W ASKEL OF ARTIST HI Edward Steichen Ss Miss Marion Be He Kiss Damages or smart money In the amount of will not be unreasonable recompense In the opinion of Steichen for the loss of i the affections of her husband who la a painter of international fame and whose affections she alleges were alienated by Miss Marlon Beckett daughter of the late Charles Beckett one time Surrogate of this county It is because of a friendship which existed between her husband and Miss Beckett in 1913 and 1911 while and Steichen were living at Voulanges France that Steichen has brought suit against Miss Beckett in the Su preme Court She and her husband are separated In a bill of particulars filed yester day Steichen alleges that Miss Beckett used to pose before her husband as a petunia that when he used to kiss her he would make pencil marks Indicating kisses upon her face and that once when he took her to a French hilltop to listen to a nightingale their uiov wnn nrntpnftod nnH thulr,0.95,180
875,HELP WANTED FEMALE A MOTION rtCTTTRK PRODfCINO CO CONTEMPLATING MAKING COMEP1E8 POOIRTT PRAM AH AND FEATCRBS CAN I PR A LIMITED NFMHER OF mark ani FBMALB APPLICANTS who CAN yliALTFV BXPFRH9NCB FNNECEPHAUY MOST HAVK A GOOD wardrobe a frew TRYOITT GIVEN TlloHE WHO ARE ANP WIPH TO MARK THIS A PERMANENT PROFESProNj FOLLOW OtWUENTLY OF DIRECTOR PO NOT FAIL TO RUING TOH NAME WRITTEN ON rack CALL AT ONCE AT bwdio PRO FILM corp M5 W 43D AV CHAMBERMAID and wiiiirm family of 11 two ftduitfi who k p 3 in help Gentian i Austrian or Norwegian preferred Call before III between I and 3 or after fl Euclid Hall SMS Bwtiy cor 80lh ant 74 Carfaro paid i it i m waitress in famii room excellent wage experienced I reference Phone Rieentde krlgfman at cllAMIlERMKID waitress Call Tuesday November between S and 0 323 10th private house waitress good references Ca l In morning 197 0th hotel want room c mu t be experleticetl and able to handle correspondence give references ago and Salary wanted went Pbtht Hotel West rriwt cook and or coupla caperteneed references private home H5 and enmpeteot to take entire charge no laundry Lee 80 Hummer New Hrltnln COOK anti waitress two friendsTtor private i house people having had their own i home Call morning before to with reference 20 10th at COOK fleet rlass for country estate ar Austrian preferred kltrhenmald kept Pnll In person Wednesday between n n eta i m nnth,0.8152610441767069,249
662,MOSCOW CASTS OUT ALL SOCIALISTS Milk and Water and Traitors to the Revolution Is Commnnlst Verdict Y LEADERS FLAYED Document Refusing American Plea for Membership Republished Here The Socialist party of the United States its leaders and all Its works have been repudiated by the central body of all the Communists the Third International which calls itself the General Staff of the World Revolution and bawls forth Its hair raisins decrees from Moscow Expelled from Congress and the New York Legislature upon the accusation of disloyalty to the Unitod States the are now denied admission to the International on the ground that they are not true Socialists at all but milk and water bourgeoisie traitors to their class faithless to the revolution patriots yes Indeed Mosc rw even charges them with being patriots the last word of I Soviet scorn The Communists refusal to admit the,0.9726027397260274,146
308,OM 1 1 1H 1 storn 87 87 87 87 3ye 48 4 8 74 47 47 ye pf 87 87 I 85 I 85 1 kite 30 30 j 29 29 f 71 71 71 71 n 65 67 66 56 Lr 49 50 49 49 ex dlv 55 67 55 56 1 Fdy 47 48 47 I 48 24 25 23 23 78 78 78 78 1 ex dlv 123 121 121 1 pf ex dlvj 106 1106 106 1106 I 16 17 I 16 17 yndlcate I 7 l 7 7 7 1120 j120 120 jl20 5 ther I 7 7 6 6 ther pf 1 43 43 41 41 174 38 j 38 37 37 Fire Eng 9 974 9 9 64 54 53 53 82 82 82 I 82 or 9 I 9 8 I 9 mierco 9 9 8 9 t 41 41 40 40 t pf 8374 83 83 83 1 90 90 90 90 ex 28 1 30 28 I 29 1 X dlv 82 82 80 80 1 I 88 89 86 86 1 pf 100 100 1100 b 70 70 6974 70 pf 82 82 8274 82 3 98 98 97 9774 74 113 1115 113 114 110 112 110 110 new 88 88 87 1 87 dlv 63 63 62 62 1 90 90 90 90 pf 34 34 Smelt 6 6 j 6 6 melt pf 31 31 31 I 31 374 er 37 37 J 37 I 37 on 2 2 2 2 Goods 19 19 19 19 74 1st pf 4974 50 4 9 74 50 2d pf 39 39 39 39 3 ita Fo 80 81 80 80 1 taFepf 74 75 74 7474 74 Atl 6 6 5 74 5 74 Line 85 85 8 4 74 8 4 74 7 7 7 7 g 950 960 950 960 g tlOOO 1000 1975 980 3 1 17 17 17 17,0.9386503067484664,326
296,sum of Ono hundred ami t dollars IllOotM per share All owners and holders of he preferred sliari are hereby Invited to send eal d offerings to tin MPT nnroi gli of Manhattan City of New York on or before the twenty eighth day of October 1020 dating the number of shares of preferred stock offered for sale the prices at which such shares ar so offered for sale and such sealed offerings must be signed by th owner and hoi I thereof SMITH VTION IIy J ST VMM Trou ur n Hated New r Ml I BUM Tiom AMI MEETINGS new nk i pmta ini a New York Corporation NOTICE IS HEREBY to the Sfn Itholders of nald Corporation that a Spe lal Meeting of Its stockholder will be held at the office of the Company No 2 liroadwny Room did on tli 2 dli eay of Octob r l i2 J at two In the afternoon of thai day for the purpose of voting upon a proposition to Increase the capital stock of said corporation from Its present authorised capital of Ten thousand Hollars consisting of one shares of the pnr value of One hundred Hollars aoli to One hundred thousand Hollars to consist of one thousand shares of the par value of One hundred Hollars each Hated New York City Octoh r ilth 1P2tl IRGHKUICIv IlIIUOHAUr VI President EDWArtP mjROMAlin Secretary I THE I A SHIPPING 17 Mattery New York September 22nd Notice ts liereby given that n meeting of the stockholders of the Brynlillda Shipping Corporation will be held at the office of the corporation No 17 Place New York Clt on October 22n l at the afternon of that date for the purpose of voting upon a proposition that such corporation forthwith dissolved gkorge Clt AS GEORGE JIIETl GEO VAN TUYL GEO GIHSON IMrectors EHW1N JONES Secretary GENERAL ELECTRIC i v Notice Is liereby given that a SPECIAL MEETING of tin Stockholders of the ERA I ELECTRIC COMPANY will be held at I the Company Office In Schencctadv i on Thursday October 14 11120 at 12 i noon for the purpose of voting upon a fimposition to authorize the Directors to ssiie to employees of the Company at substantially market price not more than Plfty Thournnd shares the Company author,0.8415584415584416,385
132,A reward of 100 offered and no questions asked for return of flexible diamond bracelet atones set In platinum lost November r either in shopping district or In taxicab Please return to S 3 dPth s POST Gold wrist watch monogram on Southern Boulevard between dsnier pi and 174th at reward KAPLAN PA1KY is gout hem Boulevard Bronx LOST Old fashioned wnt u as powder box valuable a keepsake liberal reward TITUS 131 l rlve 10 9 LOST Thursday mnrnbcj between West 79th ami Pulton Mark t gentleman 1 krrat diamond ring Liberal reward MAG EL 40 Columbus a LOST Gold horseshoe pin with email diamonds between and th on Sunday morning suitable reward 31 East Rhlnelander 7727 LOST Lady gold mounted beaded bag on 73d between Columbus and Broadway Howard If returned Room 130 Hotel Woodward LOST V h turn parent cnam set with four dla ionds Monday vicinity Altman or Beat reward 1 t 4th at LOST Reward I0O solitaire diamond ring bowknot setting Park Avenue Morel and H7th and 8th av Phone SEGAL,0.8977272727272727,176
452,Havana the Winter Capital of the A York Spend Christmas and Nev atmosphere ancient architecture Enjoy the luxurious comfort of its cafes sports racing Casino Leave New York Leave Havana Arrive New York Luxurious Accommodations oi ESSEQUIBO and Siste EBRO tons Cross Register CABINS With Private Bath PACIFIC The Pacific Steam Sanderson Son 26 Broadway New Yor or any Steamship West 1 Special de Luxe Cruis New TOLO One of the newest and largest of th White Fleet Havana Santiago Porl Panama Port Lin Pates including shore exen to 750 per berth without bat with private bath to 3 j two Most luxurious steamer t j travel to the tropics many ro bath and suites Palm gardens Hrnnrtiiree ill li,0.9166666666666666,120
299,PENNSYLVANIA OIL MARKET On City Oct Credit balances SC 10 Runs average Shipments average PONZI HAD NO PARTNERS la IlirUred Insolvent by Bankruptcy Referee Oct Charles Pons was declared Insolvent by James Olmstead referee In bankruptcy In a report rubmltted to the Federal District Court the referee found that Pons had no partners While Ponsl la not to be classed In the samo category with a robber and burglar the decision said he was undoubtedly a clever manipulator who took advantage of the credulity of the Investing public which In this Instance Is the usurer The Inventors who loaned their money for a return of the principal and 50 per cent Interest would reem themeelvoa to be guilty of usury If such existed REEK EMBAnOO ON FOREIGN WOOL Orrr Oct IS Wool growers of the United Mates srs preparing to make a determined effort to secure legislation piecing en embargo on foreign woo during the coming short session of Congress In December according to announcement 1njr by Marshall of 9 11 Lake City seoretsrv of the Nstlornl Wool Orcrwers hMSMa MteuL,0.9060773480662984,181
